,Time,transcription,url
1,2025-07-27 14:55:47," The clapping on the main stage is shockingly s**t, it's so hard. Understood.",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/MAXVER01_1_20250727_165520.mp3
4,2025-07-27 14:57:20, So that was an update. Both cars will try and get to the end. We think the other car might have to do some pace management to make it work. That's our opportunity.,https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/LANNOR01_4_20250727_165655.mp3
5,2025-07-27 15:01:25," Niko needs to overtake him, man. If not, let me go. Okay, we are managing that here.",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/GABBOR01_5_20250727_170100.mp3
81,2025-07-27 15:05:01, and Oscar what you're doing looks good it's your call really on whether we try and get to the end on this tyre or we consider a pit stop for another one at the moment think try to get to the end I can feel a little bit of tag already so I think it will be tough it's the end,https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/OSCPIA01_81_20250727_170421.mp3
81,2025-07-27 15:25:55," Uh, Deg looks as expected, we still think the best thing is to go to the end on this tyre. Okay, I'm happy with that.",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/OSCPIA01_81_20250727_172538.mp3
4,2025-07-27 15:28:27," So, Lando, these tyres are getting tricky, you need to keep the focus, don't push the braking as hard as we have been, you're naturally quicker.",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/LANNOR01_4_20250727_172813.mp3
16,2025-07-27 15:35:06," It just happened 1.2. Leave me alone, please. Like I have no information, and then when he's getting close, I have too much information. 50 constant order.",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/CHALEC01_16_20250727_173434.mp3
6,2025-07-27 15:38:12," There is sales of rain developing around the track, currently clear, we're monitoring.",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/ISAHAD01_6_20250727_173744.mp3
81,2025-07-27 15:41:15," Weather update could be a few drops in turn one in the last couple of laps, not currently expecting it, but not impossible.",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/OSCPIA01_81_20250727_174038.mp3
81,2025-07-27 15:46:54," Great afternoon, really good Let's go Really good job mate, really good Nicely done Nicely done",https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/OSCPIA01_81_20250727_174613.mp3
81,2025-07-27 15:49:46, well that makes me feel a bit better about yesterday i would say that was part of my plan but well then everyone car was mega once again um yeah what a day thank you very much very much appreciate it let's go,https://livetiming.formula1.com/static/2025/2025-07-27_Belgian_Grand_Prix/2025-07-27_Race/TeamRadio/OSCPIA01_81_20250727_175751.mp3
