,Time,transcription,url
44,2025-03-23 07:35:55," You are swapping cars, turn 14. When he's closer, yes.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LEWHAM01_44_20250323_153527.mp3
44,2025-03-23 07:36:55," If you can't get the cars ahead, you can let us know. Alright, it's back. Alright, now I'm closing, that's a little bit. Okay, understood.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LEWHAM01_44_20250323_153624.mp3
44,2025-03-23 07:37:26," And we want to swap this now, this lap, swap now. I'll tell you when we can swap.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LEWHAM01_44_20250323_153654.mp3
16,2025-03-23 07:39:30," Well done, I'm sorry about that, keep",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/CHALEC01_16_20250323_153913.mp3
44,2025-03-23 07:43:02," Give me some feedback guys, come on, I need feedback of where I'm losing, just give me... X8-13, 1-3 to improve. Yeah, you told me that already. The rest seems good, keep monitoring.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LEWHAM01_44_20250323_154222.mp3
16,2025-03-23 07:44:04," Mercedes is a truck star out of the 12, unbelievable, the trucks that they have there, you don't believe them.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/CHALEC01_16_20250323_154348.mp3
87,2025-03-23 07:46:37," Yeah, we're on it, Oli.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/OLIBEA01_87_20250323_154610.mp3
4,2025-03-23 07:49:40," Okay, Lando, we'd like to use some of that pace then, please. Yeah, but I don't want to just push into the DTO of Oscar again.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_154921.mp3
4,2025-03-23 07:51:13," And Lando, we've asked for the car ahead to help you.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_155040.mp3
87,2025-03-23 07:54:46, Ciao. Thanks for the lift.,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/OLIBEA01_87_20250323_155435.mp3
4,2025-03-23 07:56:19, go for plan c plan c well can you tell him to just speed up a little bit because i'm going to do it to you,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_155556.mp3
4,2025-03-23 07:58:20, so far the hard looks like it's robust george behind has been told he's going to the end,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_155751.mp3
4,2025-03-23 08:00:53, weather update small risk of rain last three laps up to class one,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_160022.mp3
1,2025-03-23 08:03:26," It's a good pace now, Max, and I bet it's later than ever. 20 laps remaining. Come on.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/MAXVER01_1_20250323_160310.mp3
4,2025-03-23 08:05:59," From what we can see, our front match is a little bit worse than Oscar and Russell. Yeah, like I see the first little bits of groaning, but it feels okay for now still. Okay, let's just be patient still, all right?",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_160543.mp3
81,2025-03-23 08:07:32," How's the tyre, Oscar? Can we do plan A? I think we can go to the end.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/OSCPIA01_81_20250323_160658.mp3
1,2025-03-23 08:14:40, just keep it up max obviously everybody's trying to hang it out now don't know what can happen at the end,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/MAXVER01_1_20250323_161421.mp3
16,2025-03-23 08:16:14, we're losing some time in turn two maybe try one lap without using the curb,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/CHALEC01_16_20250323_161559.mp3
4,2025-03-23 08:17:44, weather update possible class a half on the last lap only,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_161716.mp3
22,2025-03-23 08:20:19, Subtitles by the Amara.org community,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/YUKTSU01_22_20250323_161942.mp3
4,2025-03-23 08:21:20, my brake pedal's going a bit long yeah the brake pedal's gone a lot longer so it's been going along the whole time we see it has stepped yes yeah now it's a lot longer like i would say if it's slightly go no i don't know i know i know mate,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_162054.mp3
4,2025-03-23 08:22:25," I know this is boring, so it's not the brake power that's changing, it's just the pedal that's going longer.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_162203.mp3
4,2025-03-23 08:23:55, So that'll be brake pedal will continue to get long. How big's the issue? It'll get like half a mil longer per lap.,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_162323.mp3
4,2025-03-23 08:24:56, So it's getting work basically the front circuit will maintain pressure the rear will lose but you'll still get brake power so you just have to be really cautious on the brakes no risk. Yeah but I might look quicker then.,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_162411.mp3
6,2025-03-23 08:25:27," My moves, moving so late, man. Copy, he's in the investigation.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/ISAHAD01_6_20250323_162456.mp3
4,2025-03-23 08:25:58, so lando we see you're quick this is one of those things we discussed economies over the year i'd rather finish second than not at all no heartbreak,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_162530.mp3
16,2025-03-23 08:27:01," Main loss, 8-9, that's where all the gain is, four tenths there. Yeah, I know, I know, you told me about ten or fifteen times, I know.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/CHALEC01_16_20250323_162623.mp3
4,2025-03-23 08:32:35, I know the brake situation has been getting critical yeah I think the pedals are going,https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_163157.mp3
81,2025-03-23 08:36:40," Well done, Oscar. Great drive. Really good. Great job, mate. And it's a one-two for the team. Yeah. Mega job, guys. Mega, mega job. Thank you very much. Car was very lovely. And yeah, good work on reacting with the tag. So great team effort. And that is one satisfying weekend. Thank you, everybody. Thank you.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/OSCPIA01_81_20250323_163606.mp3
4,2025-03-23 08:37:11," Well done, mate. Well done. Sorry about that. The bright pedal. Yeah, well done boys. Beautiful one too.",https://livetiming.formula1.com/static/2025/2025-03-23_Chinese_Grand_Prix/2025-03-23_Race/TeamRadio/LANNOR01_4_20250323_163649.mp3
